anio_academico;anio_ingreso_propuesta;facultad;propuesta_formativa;titulo_araucano_nivel;titulo;alumnos;anios_de_permanencia;cohorte_toty1;cohorte_nd;cohorte_nmy2;cohorte_tot_y2
2020;2014;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;85;6;;;;
2020;2014;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;15;6;;;;
2020;2014;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;17;6;;;;
2020;2014;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;4;6;;;;
2020;2014;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;8;6;;;;
2020;2014;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;3;6;;;;
2020;2014;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;2;6;;;;
2020;2015;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;93;5;;;;
2020;2015;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;11;5;;;;
2020;2015;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;19;5;;;;
2020;2015;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;8;5;;;;
2020;2015;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;14;5;;;;
2020;2015;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;5;;;;
2020;2015;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;9;5;;;;
2020;2016;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;48;4;;;;
2020;2016;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;11;4;;;;
2020;2016;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;10;4;;;;
2020;2016;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;4;;;;
2020;2016;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;3;4;;;;
2020;2017;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;6;3;;;;
2020;2017;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;3;;;;
2020;2017;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;3;3;;;;
2020;2018;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;19;2;;;;
2020;2019;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;43;1;;;;
2021;1974;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;47;;;;
2021;1993;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;28;;;;
2021;1996;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;25;;;;
2021;1996;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;25;;;;
2021;1997;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;24;;;;
2021;2000;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;21;;;;
2021;2001;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;20;;;;
2021;2002;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;19;;;;
2021;2003;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;18;;;;
2021;2005;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;4;16;1840;262;258;1320
2021;2005;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;16;;;;
2021;2005;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;16;193;21;49;123
2021;2006;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;4;15;;;;
2021;2006;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;15;;;;
2021;2007;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;3;14;;;;
2021;2007;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;3;14;;;;
2021;2007;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;14;;;;
2021;2008;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;9;13;;;;
2021;2008;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;4;13;;;;
2021;2008;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;13;;;;
2021;2009;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;12;12;;;;
2021;2009;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;5;12;;;;
2021;2009;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;12;;;;
2021;2009;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;12;;;;
2021;2010;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;16;11;;;;
2021;2010;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;11;;;;
2021;2010;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;4;11;;;;
2021;2010;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;1;11;;;;
2021;2011;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;16;10;;;;
2021;2011;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;4;10;;;;
2021;2011;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;2;10;;;;
2021;2011;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;10;;;;
2021;2011;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;10;;;;
2021;2012;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;29;9;;;;
2021;2012;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;6;9;;;;
2021;2012;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;3;9;;;;
2021;2012;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;9;;;;
2021;2012;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;4;9;;;;
2021;2013;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;41;8;;;;
2021;2013;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;11;8;;;;
2021;2013;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;14;8;;;;
2021;2013;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;3;8;;;;
2021;2013;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;2;8;;;;
2021;2013;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;1;8;;;;
2021;2014;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;52;7;;;;
2021;2014;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;12;7;;;;
2021;2014;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;11;7;;;;
2021;2014;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;3;7;;;;
2021;2014;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;7;;;;
2021;2014;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;7;;;;
2021;2014;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;7;;;;
2021;2015;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;67;6;;;;
2021;2015;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;14;6;;;;
2021;2015;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;19;6;;;;
2021;2015;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;11;6;;;;
2021;2016;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;59;5;;;;
2021;2016;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;9;5;;;;
2021;2016;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;19;5;;;;
2021;2016;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;5;;;;
2021;2016;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;16;5;;;;
2021;2016;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;5;;;;
2021;2016;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;3;5;;;;
2021;2017;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;44;4;;;;
2021;2017;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;23;4;;;;
2021;2017;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;2;4;;;;
2021;2017;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;5;4;;;;
2021;2017;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;2;4;;;;
2021;2017;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;4;;;;
2021;2018;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;4;3;;;;
2021;2018;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;3;;;;
2021;2018;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;3;;;;
2021;2018;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;9;3;;;;
2021;2019;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;2;;;;
2021;2019;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;7;2;;;;
2021;2020;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;50;1;;;;
2022;1985;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;37;;;;
2022;1993;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;29;;;;
2022;1994;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;28;;;;
2022;1995;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;27;;;;
2022;1997;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;25;;;;
2022;2001;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;21;;;;
2022;2003;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;19;;;;
2022;2003;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;19;;;;
2022;2004;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;18;;;;
2022;2004;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;18;;;;
2022;2005;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;4;17;1840;262;258;1320
2022;2005;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;17;;;;
2022;2006;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;16;;;;
2022;2007;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;4;15;;;;
2022;2007;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;15;;;;
2022;2007;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;15;;;;
2022;2008;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;14;;;;
2022;2008;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;14;;;;
2022;2009;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;9;13;;;;
2022;2009;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;4;13;;;;
2022;2009;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;3;13;;;;
2022;2009;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;1;13;;;;
2022;2010;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;12;;;;
2022;2010;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;4;12;;;;
2022;2010;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;12;;;;
2022;2010;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;1;12;;;;
2022;2011;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;13;11;;;;
2022;2011;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;11;;;;
2022;2011;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;7;11;;;;
2022;2011;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;11;;;;
2022;2011;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;2;11;;;;
2022;2012;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;15;10;;;;
2022;2012;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;7;10;;;;
2022;2012;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;4;10;;;;
2022;2012;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;3;10;;;;
2022;2013;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;25;9;;;;
2022;2013;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;5;9;;;;
2022;2013;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;3;9;;;;
2022;2013;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;9;;;;
2022;2013;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;3;9;;;;
2022;2013;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;1;9;;;;
2022;2014;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;47;8;;;;
2022;2014;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;8;;;;
2022;2014;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;4;8;;;;
2022;2014;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;5;8;;;;
2022;2014;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;8;;;;
2022;2014;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;2;8;;;;
2022;2015;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;38;7;;;;
2022;2015;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;4;7;;;;
2022;2015;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;10;7;;;;
2022;2015;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;7;;;;
2022;2015;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;2;7;;;;
2022;2015;Facultad de Ciencias Económicas;Tecnicatura en Gestión Universitaria - Modalidad a Distancia -;FINAL;Técnico En Gestión Universitaria - Md;1;7;;;;
2022;2016;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;45;6;;;;
2022;2016;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;9;6;;;;
2022;2016;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;15;6;;;;
2022;2016;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;6;;;;
2022;2016;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;7;6;;;;
2022;2016;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;6;;;;
2022;2017;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;64;5;;;;
2022;2017;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;8;5;;;;
2022;2017;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;22;5;;;;
2022;2017;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;6;5;;;;
2022;2017;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;9;5;;;;
2022;2017;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;5;;;;
2022;2018;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;21;4;;;;
2022;2018;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;6;4;;;;
2022;2018;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;4;;;;
2022;2018;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;5;4;;;;
2022;2018;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;4;;;;
2022;2018;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;2;4;;;;
2022;2019;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;3;;;;
2022;2019;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;3;3;;;;
2022;2020;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;7;2;;;;
2022;2021;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;14;1;;;;
2023;1987;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;36;;;;
2023;1994;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;29;;;;
2023;1994;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;29;;;;
2023;1995;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;28;;;;
2023;1997;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;26;;;;
2023;1998;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;25;;;;
2023;2000;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;23;;;;
2023;2001;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;22;;;;
2023;2004;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;19;;;;
2023;2006;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;3;17;;;;
2023;2007;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;3;16;;;;
2023;2008;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;6;15;;;;
2023;2008;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;15;;;;
2023;2009;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;7;14;;;;
2023;2009;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;14;;;;
2023;2009;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;4;14;;;;
2023;2009;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;14;;;;
2023;2009;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;14;;;;
2023;2010;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;6;13;;;;
2023;2010;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;6;13;;;;
2023;2010;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;13;;;;
2023;2011;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;8;12;;;;
2023;2011;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;12;;;;
2023;2011;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;12;;;;
2023;2012;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;7;11;;;;
2023;2012;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;6;11;;;;
2023;2012;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;11;;;;
2023;2013;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;11;10;;;;
2023;2013;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;9;10;;;;
2023;2014;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;19;9;;;;
2023;2014;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;9;;;;
2023;2014;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;8;9;;;;
2023;2014;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;9;;;;
2023;2014;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;9;;;;
2023;2015;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;26;8;;;;
2023;2015;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;5;8;;;;
2023;2015;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;9;8;;;;
2023;2015;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;8;;;;
2023;2015;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;3;8;;;;
2023;2016;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;31;7;;;;
2023;2016;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;4;7;;;;
2023;2016;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;18;7;;;;
2023;2016;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;7;7;;;;
2023;2016;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;7;;;;
2023;2017;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;65;6;;;;
